trade_date,shibor_3m,shibor_ma20,shibor_signal,regime_state,year,month
2024-06-21,1.923,1.9453,1.923,Risk-On,2024,6
2024-06-24,1.922,1.9435,1.922,Risk-On,2024,6
2024-06-25,1.921,1.94165,1.921,Risk-On,2024,6
2024-06-26,1.919,1.93975,1.919,Risk-On,2024,6
2024-06-27,1.918,1.9378,1.918,Risk-On,2024,6
2024-06-28,1.918,1.93585,1.918,Risk-On,2024,6
2024-07-01,1.917,1.93395,1.917,Risk-On,2024,7
2024-07-02,1.917,1.93215,1.917,Risk-On,2024,7
2024-07-03,1.914,1.9304,1.914,Risk-On,2024,7
2024-07-04,1.91,1.9285,1.91,Risk-On,2024,7
2024-07-05,1.908,1.9265,1.908,Risk-On,2024,7
2024-07-08,1.907,1.9244,1.907,Risk-On,2024,7
2024-07-09,1.907,1.9224,1.907,Risk-On,2024,7
2024-07-10,1.906,1.92055,1.906,Risk-On,2024,7
2024-07-11,1.904,1.91875,1.904,Risk-On,2024,7
2024-07-12,1.899,1.91675,1.899,Risk-On,2024,7
2024-07-15,1.897,1.91485,1.897,Risk-On,2024,7
2024-07-16,1.897,1.913,1.897,Risk-On,2024,7
2024-07-17,1.896,1.91135,1.896,Risk-On,2024,7
2024-07-18,1.897,1.90985,1.897,Risk-On,2024,7
2024-07-19,1.895,1.90845,1.895,Risk-On,2024,7
2024-07-22,1.894,1.90705,1.894,Risk-On,2024,7
2024-07-23,1.888,1.9054,1.888,Risk-On,2024,7
2024-07-24,1.887,1.9038,1.887,Risk-On,2024,7
2024-07-25,1.882,1.902,1.882,Risk-On,2024,7
2024-07-26,1.877,1.89995,1.877,Risk-On,2024,7
2024-07-29,1.869,1.89755,1.869,Risk-On,2024,7
2024-07-30,1.865,1.89495,1.865,Risk-On,2024,7
2024-07-31,1.86,1.89225,1.86,Risk-On,2024,7
2024-08-01,1.857,1.8896,1.857,Risk-On,2024,8
2024-08-02,1.853,1.88685,1.853,Risk-On,2024,8
2024-08-05,1.849,1.88395,1.849,Risk-On,2024,8
2024-08-06,1.844,1.8808,1.844,Risk-On,2024,8
2024-08-07,1.839,1.87745,1.839,Risk-On,2024,8
2024-08-08,1.835,1.874,1.835,Risk-On,2024,8
2024-08-09,1.8335,1.8707249999999995,1.8335,Risk-On,2024,8
2024-08-12,1.833,1.867525,1.833,Risk-On,2024,8
2024-08-13,1.837,1.864525,1.837,Risk-On,2024,8
2024-08-14,1.838,1.861625,1.838,Risk-On,2024,8
2024-08-15,1.84,1.858775,1.84,Risk-On,2024,8
2024-08-16,1.838,1.855925,1.838,Risk-On,2024,8
2024-08-19,1.837,1.853075,1.837,Risk-On,2024,8
2024-08-20,1.838,1.850575,1.838,Risk-On,2024,8
2024-08-21,1.84,1.848225,1.84,Risk-On,2024,8
2024-08-22,1.843,1.8462750000000003,1.843,Risk-On,2024,8
2024-08-23,1.844,1.844625,1.844,Risk-On,2024,8
2024-08-26,1.845,1.8434250000000003,1.845,Risk-On,2024,8
2024-08-27,1.849,1.842625,1.849,Risk-On,2024,8
2024-08-28,1.85,1.842125,1.85,Risk-On,2024,8
2024-08-29,1.85,1.841775,1.85,Risk-On,2024,8
2024-08-30,1.85,1.841625,1.85,Risk-On,2024,8
2024-09-02,1.85,1.841675,1.85,Risk-On,2024,9
2024-09-03,1.85,1.841975,1.85,Risk-On,2024,9
2024-09-04,1.85,1.842525,1.85,Risk-On,2024,9
2024-09-05,1.85,1.843275,1.85,Risk-On,2024,9
2024-09-06,1.85,1.8441000000000003,1.85,Risk-On,2024,9
2024-09-09,1.85,1.84495,1.85,Risk-On,2024,9
2024-09-10,1.851,1.84565,1.851,Risk-On,2024,9
2024-09-11,1.851,1.8463,1.851,Risk-On,2024,9
2024-09-12,1.85,1.8468,1.85,Risk-On,2024,9
2024-09-13,1.85,1.8474,1.85,Risk-On,2024,9
2024-09-18,1.85,1.8486500000000003,1.85,Risk-On,2024,9
2024-09-19,1.851,1.8492,1.851,Risk-On,2024,9
2024-09-20,1.852,1.84965,1.852,Risk-On,2024,9
2024-09-23,1.854,1.8501500000000004,1.854,Risk-On,2024,9
2024-09-24,1.85,1.8504,1.85,Risk-On,2024,9
2024-09-25,1.845,1.8502000000000005,1.845,Risk-On,2024,9
2024-09-26,1.836,1.8495,1.836,Risk-On,2024,9
2024-09-27,1.835,1.84875,1.835,Risk-On,2024,9
2024-09-30,1.84,1.84755,1.84,Risk-On,2024,9
2024-10-08,1.84,1.84705,1.84,Risk-On,2024,10
2024-10-09,1.841,1.8466,1.841,Risk-On,2024,10
2024-10-10,1.841,1.84615,1.841,Risk-On,2024,10
2024-10-11,1.841,1.8457,1.841,Risk-On,2024,10
2024-10-14,1.841,1.84475,1.841,Risk-On,2024,10
2024-10-15,1.842,1.8443,1.842,Risk-On,2024,10
2024-10-16,1.846,1.8441000000000003,1.846,Risk-On,2024,10
2024-10-17,1.855,1.84435,1.855,Risk-On,2024,10
2024-10-18,1.858,1.84475,1.858,Risk-On,2024,10
2024-10-21,1.864,1.84545,1.864,Risk-On,2024,10
2024-10-22,1.869,1.84635,1.869,Risk-On,2024,10
2024-10-23,1.873,1.8474,1.873,Risk-On,2024,10
2024-10-24,1.879,1.84865,1.879,Risk-On,2024,10
2024-10-25,1.883,1.8503,1.883,Risk-On,2024,10
2024-10-28,1.884,1.85225,1.884,Risk-On,2024,10
2024-10-29,1.884,1.85465,1.884,Risk-On,2024,10
2024-10-30,1.884,1.8571,1.884,Risk-On,2024,10
2024-10-31,1.884,1.8595,1.884,Risk-On,2024,10
2024-11-01,1.879,1.86145,1.879,Risk-On,2024,11
2024-11-04,1.878,1.86335,1.878,Risk-On,2024,11
2024-11-05,1.877,1.86515,1.877,Risk-On,2024,11
2024-11-06,1.876,1.8669,1.876,Risk-On,2024,11
2024-11-07,1.87,1.86835,1.87,Risk-On,2024,11
2024-11-08,1.864,1.8695,1.864,Risk-On,2024,11
2024-11-11,1.862,1.87055,1.862,Risk-On,2024,11
2024-11-12,1.859,1.8714,1.859,Risk-On,2024,11
2024-11-13,1.859,1.87205,1.859,Risk-On,2024,11
2024-11-14,1.858,1.8722,1.858,Risk-On,2024,11
2024-11-15,1.856,1.8721,1.856,Risk-On,2024,11
2024-11-18,1.856,1.8717,1.856,Risk-On,2024,11
2024-11-19,1.856,1.87105,1.856,Risk-On,2024,11
2024-11-20,1.857,1.87025,1.857,Risk-On,2024,11
2024-11-21,1.86,1.8692999999999995,1.86,Risk-On,2024,11
2024-11-22,1.86,1.86815,1.86,Risk-On,2024,11
2024-11-25,1.86,1.8669500000000003,1.86,Risk-On,2024,11
2024-11-26,1.86,1.86575,1.86,Risk-On,2024,11
2024-11-27,1.859,1.8645,1.859,Risk-On,2024,11
2024-11-28,1.858,1.8632,1.858,Risk-On,2024,11
2024-11-29,1.852,1.86185,1.852,Risk-On,2024,11
2024-12-02,1.825,1.8592,1.825,Risk-On,2024,12
2024-12-03,1.795,1.8551,1.795,Risk-On,2024,12
2024-12-04,1.772,1.8499000000000003,1.772,Risk-On,2024,12
2024-12-05,1.762,1.8445,1.762,Risk-On,2024,12
2024-12-06,1.755,1.83905,1.755,Risk-On,2024,12
2024-12-09,1.753,1.8336,1.753,Risk-On,2024,12
2024-12-10,1.748,1.82805,1.748,Risk-On,2024,12
2024-12-11,1.744,1.8223000000000005,1.744,Risk-On,2024,12
2024-12-12,1.74,1.8164,1.74,Risk-On,2024,12
2024-12-13,1.735,1.81035,1.735,Risk-On,2024,12
2024-12-16,1.725,1.8038,1.725,Risk-On,2024,12
2024-12-17,1.718,1.7969000000000002,1.718,Risk-On,2024,12
2024-12-18,1.715,1.7898,1.715,Risk-On,2024,12
2024-12-19,1.712,1.7824000000000002,1.712,Risk-On,2024,12
2024-12-20,1.708,1.7748000000000002,1.708,Risk-On,2024,12
2024-12-23,1.705,1.7670499999999998,1.705,Risk-On,2024,12
2024-12-24,1.6985,1.758975,1.6985,Risk-On,2024,12
2024-12-25,1.693,1.750675,1.693,Risk-On,2024,12
2024-12-26,1.6922,1.742385,1.6922,Risk-On,2024,12
2024-12-27,1.69,1.7342850000000003,1.69,Risk-On,2024,12
2024-12-30,1.685,1.7272849999999995,1.685,Risk-On,2024,12
2024-12-31,1.6855,1.72181,1.6855,Risk-On,2024,12
